id	name	code	hsn	tax_pct
3694	PADDLE POP	8721274500387	21050000	18.00
3695	CHUSKI JALJEERA	8721274500288	21050000	18.00
3696	KESAR PISTA KULFI	8721274500172	21050000	18.00
3697	MALAI KULFI	8721274500165	21050000	18.00
3698	SAHI RABDI KULFI	8721274500158	21050000	18.00
3699	KINDER JOY  BOY 50/-	80924517	18061000	18.00
3700	KINDER JOY GIRL	80906407	18061000	18.00
3701	KINDER JOY GIRL 50/-	80768258	18061000	18.00
3702	SPF 40 100GM	806360681008	33049990	18.00
3703	FRUITY FUSION LIP BAIM 5G	806360520055	33041000	18.00
3704	WG FOAM F/W 100GM	806360291009	33049990	18.00
3705	LIP THERAPY VEIVETY ROSE 4.75G	806360282045	3304	18.00
3706	APRICOT SCURB 180GM	806360251805	3304	18.00
3707	APRICOT SCURB 100GM	806360251003	33049990	18.00
3708	GOLD 4 _1 KIT	806360136010	33049990	18.00
3709	YOUTHRX  NIGHT CREAM 50GM	806360081976	3304	18.00
3710	YOUTHRX DAY CREAM 50GM	806360051948	33049910	18.00
3711	LIP  LUSH ROSY ROSE 3.5G	806360049174	33041000	18.00
3712	LIP LOSH PINK GUAVA 3.5G	806360049167	3304	18.00
3713	LIP LUSH STRAWBERRY 3.5 G	806360049150	33041000	18.00
3714	LOTUS DEEP HYDRA SERUM	806360019122	33049990	18.00
3715	LOTUS HI DOSE SERUM	806360018996		18.00
3716	LOTUS DERMA BOTANICS CREME	806360018989	33049990	18.00
3717	LOTUS FACE WASH 100GM	806360018972	33049990	18.00
3718	YOUTHRX NIGHT CREAM 30 GM	806360006108	33049910	18.00
3719	YOUTHRX DAY CREAM 30 GM	806360006092	33049910	18.00
3720	VIT C SERUM 50 ML	806360005507		18.00
3721	KIDS SPF 40 SUN SCREEN 80GM	806360002797	33049990	18.00
3722	TATA JAGGERY POWDER	801541513710	17011410	0.00
3723	KINDER JOY BOYS	80135890	18061000	18.00
3724	FERRERO ROCHER MOMENTS 92.8G	8000500411469	18069010	18.00
3725	TIC  TAC	8000500410998	17041000	18.00
3726	TIC TAC SPERAMINT 13G	8000500165607	17049010	18.00
3727	BIRTHDAY CANDLES CHINA W / R	7986171124130	NA	18.00
3728	BIRTHDAY PARTY CANDLES	7986171124116	NA	18.00
3729	ARABIAN DATES	793611606005		12.00
3730	CADBURY FUSE 20/-	7622202846786	18063100	18.00
3731	CADBURY CELEBRATIONS 210/-	7622202832895	18069010	18.00
3732	CADBURY CELEBRATIONS 160/-	7622202832871	1060106	18.00
3733	CADBURY CELEBRATIONS  110/-	7622202832857	18069090	18.00
3734	CADBURY CELEBRATIONS 145/-	7622202832833	18069010	18.00
3735	CADBURY CELEBRATIONS 50/-	7622202832819	1060108	18.00
3736	CADBURY DAIRY MILK SILK 205/-	7622202821776	18063200	18.00
3737	CUDBURY FUSE 23G	7622202820823	18063100	5.00
3738	GEMS 5/-	7622202819995	18069010	18.00
3739	GEMS 15.8G RS.10 POUCH	7622202819964	18069010	18.00
3740	CADBURY GEMS 20/-	7622202819933	180690	18.00
3741	CDM CRISPELLO CHOCOLATE	7622202819445	18063200	18.00
3742	PARK MR 10/-	7622202819339	19053211	5.00
3743	5STEAR 3D 24.7G	7622202819278	18063100	5.00
3744	5 STAR OREO 20/-	7622202819247	18063100	18.00
3745	CADBURY CHOCLAIRS GOLD	7622202818721	18063100	18.00
3746	5STER 3D 24.7G	7622202818462	18063100	18.00
3747	FIVESTER 5/-	7622202818431	18063100	5.00
3748	CADBARY 5 STAR	7622202818400	18063100	18.00
3749	DARRY MILK CHOCOLATE	7622202818363	18063200	18.00
3750	DARRY MILK CHOCOLATE 1	7622202818332	18063200	18.00
3751	CADBURY 5/-	7622202818301	180632800	18.00
3752	CADBURY SILK FRUIT &NUT 214/-	7622202816543	18063200	18.00
3753	CADBURY  SILK OREO 214/-	7622202816413	18063100	18.00
3754	CADBURY  DAIRY MILK CRACKLE 10/-	7622202815096	18063200	18.00
3755	CADBURY CELEBRATIONS 50/_	7622202381133	18069090	18.00
3756	CADBURY CELEBRATIONS 160MR	7622202381102	18069090	18.00
3757	CADBURY CELEBRATIONS 110/_	7622202381089	18069090	18.00
3758	CADBURY DAIRY MILK CRISPELLO   20/-	7622202373664	18063200	18.00
3759	CADBURY DARIY MILK MILKINIS  20/-	7622202356209	18063100	18.00
3760	CADBERY OREO 10/-	7622202348006	NA	18.00
3761	CADBERY OREO STRAWBERRY	7622202347986	19053100	18.00
3762	CDM BIG B 105G RS.98/-	7622202346385	18063200	5.00
3763	PERK RS.10 18.2G	7622202344213	19053211	18.00
3764	PERK RS.20 40G	7622202344152	19053211	18.00
3765	CADBURY CRISPELLO	7622202343223	18063200	18.00
3766	CADBURRY CELEBRATION 139.2G R	7622202339899	18069090	18.00
3767	CADBURY CELEBRATION 102.6G R	7622202339851	18069090	18.00
3768	CADBURRY CELEBRATIONS 51.2G R	7622202339837	18069090	18.00
3769	LICKABLERS OREO	7622202335518	1806200	18.00
3770	CADBERY NUTTIES	7622202335488	18069090	18.00
3771	CADBURY PARK 5/-	7622202334511	19053211	18.00
3772	CADBURY FUSE 21G RS.20 RC	7622202334115	18063100	18.00
3773	CDM 11G X 56U FLOWPACK MP	7622202334009	18063200	18.00
3774	CB CENTREFILED COOKIE	7622202332265	19053100	18.00
3775	GEMS CHHOTA BHEEM 14.69G	7622202332241	18069010	18.00
3776	GEMS 22.04G RS 20	7622202332197	18069090	18.00
3777	CDM 40G RS.45/-	7622202329494	18063200	18.00
3778	CDM 18G RS.20	7622202328800	18063200	18.00
3779	CDM SILK MOUSSE 110G RS.240	7622202326363	18063200	18.00
3780	CDM  SILK HAZELNUT 134G RS.24	7622202326295	18063200	18.00
3781	CDM SILK RA 134G RS.240	7622202326264	18063200	18.00
3782	CDM SILK PLAIN 140G RS.230	7622202326233	18063200	18.00
3783	CDM SILK FRUIT&NUT 129G RS.2	7622202326202	18063200	5.00
3784	CDM SILK RA 52G RS.110	7622202326172	18063200	18.00
3785	CDM SILK HAZELNUT 54G RS.110	7622202326141	18063200	18.00
3786	CDM SILK OREO 58.5G RS.100	7622202326110	18063200	18.00
3787	CDM SILK OREO 124G RS 240	7622202326080	18063100	18.00
3788	CDM SILK MOUSSE 48.5G RS.110	7622202326059	18063200	18.00
3789	CDM SILK FRUIT&NUT 51G	7622202326028	18063200	18.00
3790	BOURNVILLA RC 75G CARTON PK	7622202325991	18063200	18.00
3791	BOURNVILLE 70% RICH COCA RS	7622202325960		18.00
3792	BOURNVILLA CRANBERRY 78G RS	7622202325939	18063200	18.00
3793	CDM SILK CHOCOLATE  55G RS.95	7622202325878	18063200	18.00
3794	LOTUS BISCOFF MR 10/	7622202325557	19053100	18.00
3795	DAIRY MILK CHOCOLATE  CRACKLE 36G	7622202324901	18063200	18.00
3796	CDM FRUIT & NUT 36G RS.55 MP	7622202324871	18063200	5.00
3797	CDM  FRUIT &NUT 75G	7622202324840	18063200	5.00
3798	CDM CRACKLE 36G RS.55 MP	7622202324819	18063200	5.00
3799	CDM CRISPELLO 28 X 35 G RS.45	7622202324758	18063200	5.00
3800	CDM CRACKLE 75G	7622202324727	18063200	18.00
3801	CDM CRISPELLO 13G RS.10 40UN	7622202324697	18063200	18.00
3802	CHOCLAIRS GOLD	7622202324369		5.00
3803	dairy milk 5	7622202324321	18063200	18.00
3804	FIVE STAR OREO 21G RECIEP	7622202320361	18063100	18.00
3805	CDM ROAST ALMOND 75G	7622202318801	18063200	12.00
3806	FIVE STAR 21G RS.10 MIDAS RC	7622202318078	18063100	18.00
3807	FIVE STAR 33G RS.20	7622202318047	18063100	5.00
3808	BOURN VITA 500GM	7622202309908	190190	18.00
3809	BOURMVITA 500G POUCH IMC PRO	7622202309885	19019090	18.00
3810	BOURN VITA 200G JAR PRICING25	7622202309830	19019090	18.00
3811	LOTUS BISCOFF  MR 30/_	7622202308697	19053100	18.00
3812	FIVE STAR 3D 22G	7622202308000	18063100	18.00
3813	BOURNVITA 1KG	7622202303982	19019090	18.00
3814	BOURN VITA 1KG	7622202303968	190190	18.00
3815	CADBURY ECLAIRS 336GM PACKET	7622202296024	NA	18.00
3816	BOURNVILLA RICH COCOA 30G RS	7622202294365	18063200	18.00
3817	CDM SILK BUBBLY 46G RS.110	7622202271861	18063200	18.00
3818	CDM SILK BUBBLY 112G RS.240	7622202271830	18063200	18.00
3819	PERK RS.10 18.2G CP	7622202265525	19053211	18.00
3820	OREO CHOCO CREME RS 20	7622202252532	19053100	18.00
3821	OREO VANILLA 108.55G	7622202252419	19053100	18.00
3822	OREO CHOCO 108.55G	7622202252396	19053100	18.00
3823	CDM SILK PLAIN XS 40G RS.65	7622202237911	18063200	18.00
3824	BOURN VITA 200G	7622202233296		18.00
3825	CADBURY PARK PLUS 20/-	7622202230257	19053211	18.00
3826	OREO STRAWBERRY 10/-	7622202225598	19053100	18.00
3827	OREO CHOCO 41.75G RS.10 BNDL	7622202225550	19053100	18.00
3828	OREO VANILLA 41.75G RS.10	7622202225512	19053100	18.00
3829	CHOCOBAKES CAKES 17G 15U	7622202216916	19059010	18.00
3830	GEMS CARTON PAC 23 .7G	7622202216749	18069010	18.00
3831	GEMS 7.11G RS.5 POUCH(EACH)	7622202216695	18069010	18.00
3832	BOURNVILLA BISCUIT 37.2G BNDL7622202207778	7622202207778	19053100	18.00
3833	CHOCOBAKES CHOC FILED COOKIE	7622202203732	19053100	18.00
3834	TANG ORANGE 500G	7622202051647		5.00
3835	TANG MANGO 500G	7622202051623		5.00
3836	TANG LEMON 500G	7622202051609	21069050	5.00
3837	GEMS SURPRISE 15.8GX12OTR RS	7622202030987	18069010	18.00
3838	5STAR OREO 22G	7622201808044	18063100	18.00
3839	TANG MANGO 75G	7622201763404	21069050	5.00
3840	TANG LEMON 75G	7622201763381	21069050	5.00
3841	TANG ORANGE 75G	7622201763367	21069050	5.00
3842	CADBURY DAIRY MILK  SILK 250/-	7622201757915	18063200	18.00
3843	CDM LICKABLES 20GRS.50 CHOTA	7622201114930	18063200	18.00
3844	PLAM  GREEN TEA FACE MIST 100ML	737534800737	33072000	5.00
3845	PLAM GREEN TEA ALCOHOL  FREE TONER 200ML	737534800058		5.00
3846	FACE MAKEUP SPONGE	6982376124730	NA	18.00
3847	UNO	6978248452780	NA	18.00
3848	NAILCUTTER SLANT OAGE	6977585700110	82142090	18.00
3849	NAILCUTTER STRAIGHT OAGE	6977585700097	82142090	18.00
3850	NAILCUTTER SLANT VE FASION	6976824580506	82142090	18.00
3851	SOAPP	6975345701230	NA	18.00
3852	NAILCUTTER ENOVA	6975126812858	82142090	12.00
3853	UNICORN	6974582231715	NA	18.00
3854	FILE FOLDER BAG SMALL	6972545179753	NA	18.00
3855	BIRTHDAY CANDLES CHINA  G	6972105913902	NA	18.00
3856	MINGFENG BUDS	6971802096086	NA	18.00
3857	POWDER PUFF RS 20/-	6958791100048	NA	18.00
3858	HAPPY BIRTHDAY CHINA CANDLE	6956891889153	NA	12.00
3859	SUPER GLUE RAT REPEL	6953937164014	NA	18.00
3860	DINOSAUR	6947032705012	NA	18.00
3861	BIRTHDAY CANDLES CHINA	6945678145322	NA	18.00
3862	ICE TREY HARD	6944939108076		18.00
3863	HSY BAR CREAMY MILK 40G	6942836717957	18063200	18.00
3864	HSY BAR ALMONDS 40G	6942836717919	18063200	18.00
3865	HSY BAR CREAMY MILK SINGLE  100G	6942836717834	18063200	18.00
3866	XWAXIN HOOK  RS 40/-	6941521091020	NA	18.00
3867	ERASER PIKA	6940985800124	NA	18.00
3868	DELI  GLASS 3	6933890384438		18.00
3869	DELI GLASS 2	6933890314060		18.00
3870	DELI GLASS	6933890313247		18.00
3871	GARNIER MICELLAR CLEANSING WATER 125ML	6928820043042	33051090	18.00
3872	BINDER CLIP 25MM	6923980269936		18.00
3873	BIRTHDAY CAKE TOPPER	6923818204153	NA	18.00
3874	FILE FOLDER	6920583877773	NA	18.00
3875	BARARI DATES	6295003438118	08041090	12.00
3876	STAYFREE ULTRA SOFT	6150863	96190010	12.00
3877	JOHNSONS MILK RICE LOTION 65/-	6144966		18.00
3878	JOHNSONS BABY TAP TO BATH 125/-	6144958		18.00
3879	J.BABY HAIR OIL  60ML	6144945	330590	18.00
3880	JOHNSONS BABY L0TION 60/-	6144942		18.00
3881	CLASSIC  HELL ENERGY'S 250ML	5999884034469	322029990	28.00
3882	DURACELL AAA	5000394083912	NA	28.00
3883	DURACELL AA	5000394079700	NA	28.00
3884	HEAD & SHOULDERS 2..	4987176388681	33051090	18.00
3885	HEAD & SHOULDERS2...	4987176388674	33051090	18.00
3886	HEAD & SHOULDERS 2	4987176388650	330551090	18.00
3887	HEAD & SHOULDERS 2.	4987176388636	33051090	18.00
3888	HEAD & SHOULDERS 7IN1	4987176383297	33051090	18.00
3889	TIDE DOUBLE POWER  10/-	4987176373403	34025000	18.00
3890	TIDE DOUBLE POWER 5KG	4987176373366	34022090	18.00
3891	TIDE  DOUBLE POWER 1KG	4987176373281	34025000	18.00
3892	TIDE  DOUBLE POWER 500G	4987176373267	34025000	18.00
3893	WHISPER XL 12PADS	4987176367853	96190010	12.00
3894	ORAL B 30	4987176361004	96032100	18.00
3895	ORAL B 40	4987176360984	96032100	18.00
3896	ORAL B 25	4987176360977	96032100	18.00
3897	ORAL B 22	4987176360946	96032100	18.00
3898	ORL-B FRESH CLEAN SENSITIVE RS 25	4987176355348	NA	18.00
3899	ARIEL PERFECTWASH 10/-	4987176351708	34025000	18.00
3900	WHISPER 325	4987176350657	96190010	12.00
3901	WHISPER M L 299	4987176350640	96190010	12.00
3902	WHISPER L XL 99	4987176350633	96190010	12.00
3903	WHISPER PERIOD PANTY M-L 2PANTY	4987176350626	96190010	12.00
3904	WHISPER CHOICE NIGHTS XXL 16 PADS	4987176349620	96190010	12.00
3905	VENUS  SIMPLY  396	4987176347657		18.00
3906	PAMPERS L 9-14KG	4987176346360	96190030	12.00
3907	PAMPERS PANTS M-23+1	4987176346315	96190030	12.00
3908	PAMPERS PANTS S-28+3	4987176346278	96190030	12.00
3909	PAMPERS PANTS XL-20	4987176346131	96190030	12.00
3910	GILLETTE VECTOR + 6S	4987176342652	82122011	18.00
3911	GILLETTE VENUS SIMPLY 99/-	4987176342645	82121010	18.00
3912	GILLETTE SHAVING CREAM 30G	4987176340740	33071090	18.00
3913	GILLETTE GUARD 98	4987176335166	82122011	18.00
3914	GILLETTE GURD 52	4987176335142	82122011	18.00
3915	TIDE BLUE BAR RS 10	4987176332691	34011942	18.00
3916	GILLETTE GUARD D	4987176332592	30049011	18.00
3917	VENUS SIMPLY	4987176325952		18.00
3918	WHISPER XL 10PADS	4987176324672	96190010	12.00
3919	CHOICE WINGS WHISPER (REGULAR)	4987176321152	96190010	12.00
3920	WHISPER ULTRA 160	4987176319524	96190010	12.00
3921	CHOICE ULTRA 6PCS	4987176319517	96190010	18.00
3922	WHISPER CHOICE  XXL 6 PADS	4987176319432	96190010	12.00
3923	CHOICE XXL WHISPER NIGHT (16PCS)	4987176319401	96190010	12.00
3924	PAMPERS NEW BABY 2 5KG	4987176319333	96190020	12.00
3925	CHOICE XL WHISPER (18PCS)	4987176319319	96190010	12.00
3926	WHISPER XL 45	4987176319180	96190010	12.00
3927	CHOICE XL WHISPER (36PCS)	4987176319173	96190010	12.00
3928	CHOICE XL WHISPER (6PCS)	4987176319159	96190010	12.00
3929	WHISPER L-XL 2PANTIES	4987176318480	96190010	12.00
3930	WHISPER CHOICE C0TTONY  SOFT	4987176318428	96190010	12.00
3931	PAMPERS NEW BABY	4987176307866	96190020	12.00
3932	GILLETTE GUARD 25 G	4987176303363	33071090	18.00
3933	GILLETTE GUARD 125G	4987176303356	33071090	18.00
3934	WHISPER ULTRA NIGHTS 7 S XXL	4987176301956	96190010	12.00
3935	GILLETTE MACH3 660	4987176300485	33071000	18.00
3936	GILLETTE MACH 3 349	4987176300478	33071000	18.00
3937	PAMPERS  NEW BABY 78 PANTS	4987176294791	96190030	12.00
3938	ULTRA 6S XL WHISPER	4987176294562	96190010	12.00
3939	WHISPER ULTRA XL	4987176293589	96190010	12.00
3940	ULTRA 15 XL+ WHISPER	4987176293558	96190010	12.00
3941	ULTRA 7S XL+ WHISPER	4987176293527	96190010	12.00
3942	KIDES SUPER STAR BRUSH 17/-	4987176291899	21011110	18.00
3943	SUPER SAVER PACK	4987176291332		18.00
3944	ORAL -B SENSITIVE & GUMS 4	4987176291301	96032100	18.00
3945	HEAD N SHOULDERS OILY STICKY DANDRUFF 72ML	4987176290649	33051090	18.00
3946	PAMPERS MEGA PACK NEW BABY	4987176289759	96190030	12.00
3947	PAMPERS MEGA PACK S. SIZE	4987176289681	96190030	12.00
3948	GILLETTE MACH 3	4987176286833	33071000	18.00
3949	GELLETTE 25	4987176286215	NA	18.00
3950	GILLETTE SHAVE BRUSH 85/-	4987176281227	96032900	18.00
3951	GILLETTE MEN 14	4987176280596	82122011	18.00
3952	ORAL B 55	4987176279149	96032100	18.00
3953	GILLETTE VECTOR+ 188/-	4987176278630	33071000	18.00
3954	GILLETTE VECTOR+	4987176278579	33071000	18.00
3955	GILLETTE VECTOR +	4987176278562	82122011	18.00
3956	VENUS REJAR 89	4987176278180	NA	18.00
3957	ORAL-B SENSITIVE &GUMS RS 35	4987176268693	96032100	18.00
3958	HEAD N SHOULDERS 2IN1 72ML	4987176254382		18.00
3959	HEAD &SHOULDERS 2IN 1 180ML	4987176254313	33051090	18.00
3960	ORL-B SEHSITIVE RS65	4987176245472	96032100	18.00
3961	VICKS 50GM	4987176244987	300490	12.00
3962	VICKS VAPORUB 105ML	4987176244970	30049011	12.00
3963	ORAL -B CRISSCROSS	4987176239945	96032100	18.00
3964	ORAL-B ESSENTIAL FLOSS 50M	4987176238795	33062000	18.00
3965	ORL -B KIDS BHEEM RS 22/-	4987176226556	96032100	18.00
3966	PAMPERS PANTS XXL-14	4987176215178	96190030	12.00
3967	PAMPERS PANTS L-9	4987176215079	96190030	12.00
3968	PAMPERS PANTS M-11	4987176215017	96190030	12.00
3969	ARIEL FRONT LOAD 4L	4987176200808	34022090	18.00
3970	ARIEL TOP LOAD 4L	4987176200785	34022090	18.00
3971	WHISPER ULTRA NIGHTS 15 S XL	4987176200662	96190010	12.00
3972	TIDE FRESH &CLEAN 500G	4987176198402	80896238	18.00
3973	VICKS INHALER	4987176191359	300490	12.00
3974	VICKS 25GML	4987176191205	300490	12.00
3975	CHOICE XXL WHISPER NIGHT (6PCS)	4987176189745	96190010	12.00
3976	PAMPERS PANTS L-42	4987176181022	96190030	12.00
3977	ORAL-B  DEEP CLEAN RS 50	4987176176455	96032100	18.00
3978	WHISPER NIGHT XXXL 2 PADS	4987176173461	NA	12.00
3979	VICKS BABYRUB 25ML	4987176168405	30049011	12.00
3980	VICKS BABYRUB 50ML	4987176168399	30049011	12.00
3981	PAMPERS S  4-8KG	4987176164209	96190030	12.00
3982	PAMPERS M7-12KG	4987176164186	96190020	12.00
3983	PAMPERS L9-14 KG	4987176164162	96190020	12.00
3984	PAMPERS XL 12-17 KG	4987176164155	96190020	12.00
3985	ARIEL FRONT LOAD POUCH 1L	4987176164070	34025000	18.00
3986	ARIEL TOP LOAD POUCH 1L	4987176164056	34025000	18.00
